tx_id,customer_id,home_country,amount,country,ip_country,channel,merchant_category,previous_balance,new_balance,timestamp,is_suspicious,reason,risk_score,timestamp_dt,hour,risk_label
1415,1040,AR,1670.27,CN,RU,WEB,CRIPTO_EXCHANGE,7672.97,6002.700000000001,2025-12-09 12:19:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 12:19:08,12,MEDIUM
158,1040,AR,5054.31,NG,PY,APP,LUJOS,13651.04,8596.73,2025-12-09 13:35:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 13:35:08,13,MEDIUM
1012,1040,AR,8.62,US,PY,APP,SUSCRIPCION_STREAMING,9699.11,9690.49,2025-12-09 22:58:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 22:58:08,22,LOW
47,1040,AR,18.34,CN,RU,APP,SUSCRIPCION_STREAMING,273.49,255.15,2025-12-10 00:31:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 00:31:08,0,MEDIUM
445,1040,AR,16025.85,CN,MX,POS,TRANSFERENCIA_P2P,8861.92,0.0,2025-12-10 02:14:08,True,Monto extremadamente alto; País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,100,2025-12-10 02:14:08,2,HIGH
108,1040,AR,119.0,DE,CN,POS,RESTAURANTE,12229.56,12110.56,2025-12-10 07:33:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 07:33:08,7,LOW
938,1040,AR,508.97,DE,DE,CAJERO,ELECTRONICA,18832.0,18323.03,2025-12-10 08:01:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 08:01:08,8,LOW
421,1040,AR,5261.57,ES,PY,APP,CRIPTO_EXCHANGE,11019.89,5758.32,2025-12-10 08:22:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 08:22:08,8,LOW
570,1040,AR,25.49,CN,NG,APP,SUPERMERCADO,5602.35,5576.860000000001,2025-12-10 19:12:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 19:12:08,19,MEDIUM
716,1040,AR,1004.28,MX,PY,POS,TRANSFERENCIA_P2P,2967.27,1962.99,2025-12-10 19:24:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 19:24:08,19,LOW
324,1040,AR,3836.63,CN,CN,SUCURSAL,CASINO_ONLINE,18393.78,14557.149999999998,2025-12-11 02:15:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-11 02:15:08,2,MEDIUM
681,1041,PY,9850.78,MX,CN,POS,LUJOS,9806.01,0.0,2025-12-04 17:33:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-04 17:33:08,17,HIGH
1326,1041,PY,144.9,NG,BR,POS,RESTAURANTE,19563.41,19418.51,2025-12-04 17:40:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 17:40:08,17,MEDIUM
824,1041,PY,6426.3,US,BR,SUCURSAL,CRIPTO_EXCHANGE,12036.26,5609.96,2025-12-04 23:14:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 23:14:08,23,LOW
81,1041,PY,794.02,RU,ES,SUCURSAL,CASINO_ONLINE,10153.79,9359.77,2025-12-05 09:55:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 09:55:08,9,MEDIUM
1328,1041,PY,677.16,BR,DE,APP,TRANSFERENCIA_P2P,16716.5,16039.34,2025-12-06 14:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 14:02:08,14,LOW
178,1041,PY,667.73,CN,BR,WEB,ELECTRONICA,13664.26,12996.53,2025-12-06 14:23:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 14:23:08,14,MEDIUM
1135,1041,PY,1878.78,AR,NG,APP,CRIPTO_EXCHANGE,15829.39,13950.61,2025-12-06 17:10:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 17:10:08,17,LOW
117,1041,PY,153.88,NG,US,WEB,SUPERMERCADO,7350.88,7197.0,2025-12-07 07:49:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 07:49:08,7,MEDIUM
1278,1041,PY,5.09,AR,RU,SUCURSAL,SUSCRIPCION_STREAMING,8015.65,8010.559999999999,2025-12-07 09:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 09:38:08,9,LOW
201,1041,PY,191.06,RU,MX,SUCURSAL,SUPERMERCADO,14254.81,14063.75,2025-12-07 09:52:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 09:52:08,9,MEDIUM
452,1041,PY,77.11,BR,DE,APP,SUPERMERCADO,14783.66,14706.55,2025-12-07 15:23:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 15:23:08,15,LOW
126,1041,PY,732.72,RU,RU,SUCURSAL,CASINO_ONLINE,1152.48,419.76,2025-12-08 06:26:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 06:26:08,6,MEDIUM
1265,1041,PY,225.36,CN,PY,POS,ELECTRONICA,11069.18,10843.82,2025-12-08 13:42:08,True,País de alto riesgo; ,25,2025-12-08 13:42:08,13,LOW
791,1041,PY,6756.25,MX,RU,WEB,LUJOS,3134.39,0.0,2025-12-08 14:44:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-08 14:44:08,14,MEDIUM
294,1041,PY,15.79,DE,MX,WEB,SUSCRIPCION_STREAMING,13108.2,13092.41,2025-12-08 20:20:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 20:20:08,20,LOW
52,1041,PY,1986.27,AR,AR,CAJERO,LUJOS,1807.59,0.0,2025-12-08 20:56:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-08 20:56:08,20,MEDIUM
847,1041,PY,22513.94,BR,NG,WEB,CRIPTO_EXCHANGE,5616.67,0.0,2025-12-08 23:24:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-08 23:24:08,23,HIGH
61,1041,PY,5530.42,AR,PY,POS,LUJOS,12896.54,7366.120000000001,2025-12-09 01:41:08,True,Actividad nocturna inusual; ,15,2025-12-09 01:41:08,1,LOW
437,1041,PY,1675.66,US,ES,SUCURSAL,TRANSFERENCIA_P2P,2520.11,844.45,2025-12-09 10:14:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 10:14:08,10,LOW
866,1041,PY,1968.55,ES,RU,CAJERO,LUJOS,12087.92,10119.37,2025-12-09 15:49:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 15:49:08,15,LOW
726,1041,PY,1599.71,DE,RU,POS,CRIPTO_EXCHANGE,11265.73,9666.02,2025-12-09 17:46:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 17:46:08,17,LOW
37,1041,PY,26.67,CN,MX,POS,SUPERMERCADO,14057.1,14030.43,2025-12-09 18:24:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 18:24:08,18,MEDIUM
185,1041,PY,379.53,NG,DE,WEB,CASINO_ONLINE,19885.66,19506.13,2025-12-09 21:26:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 21:26:08,21,MEDIUM
580,1041,PY,3219.73,CN,MX,POS,LUJOS,8717.52,5497.790000000001,2025-12-10 00:41:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-10 00:41:08,0,MEDIUM
712,1041,PY,2191.12,AR,RU,SUCURSAL,CASINO_ONLINE,7706.31,5515.1900000000005,2025-12-10 00:59:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-10 00:59:08,0,LOW
909,1041,PY,4652.69,BR,MX,APP,CRIPTO_EXCHANGE,4824.52,171.83000000000084,2025-12-10 03:34:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,55,2025-12-10 03:34:08,3,MEDIUM
1180,1041,PY,2748.81,ES,AR,WEB,CASINO_ONLINE,2028.06,0.0,2025-12-10 10:46:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-10 10:46:08,10,MEDIUM
1409,1041,PY,11744.38,PY,PY,WEB,LUJOS,3693.72,0.0,2025-12-10 14:01:08,True,Monto extremadamente alto; Vaciado de cuenta; ,60,2025-12-10 14:01:08,14,MEDIUM
569,1041,PY,1735.3,ES,BR,CAJERO,TRANSFERENCIA_P2P,1499.97,0.0,2025-12-11 06:37:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-11 06:37:08,6,MEDIUM
1335,1042,PY,27.94,CN,RU,SUCURSAL,SUPERMERCADO,4734.6,4706.660000000001,2025-12-04 14:08:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 14:08:08,14,MEDIUM
829,1042,PY,7.15,MX,MX,WEB,SUSCRIPCION_STREAMING,14850.52,14843.37,2025-12-04 15:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 15:03:08,15,LOW
582,1042,PY,11.77,MX,RU,POS,SUSCRIPCION_STREAMING,14076.7,14064.93,2025-12-04 17:18:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 17:18:08,17,LOW
1145,1042,PY,99.38,AR,DE,POS,SUPERMERCADO,7099.19,6999.81,2025-12-04 22:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 22:03:08,22,LOW
801,1042,PY,161.08,NG,NG,SUCURSAL,ELECTRONICA,14462.14,14301.06,2025-12-05 07:33:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 07:33:08,7,MEDIUM
233,1042,PY,25.15,NG,ES,POS,SUSCRIPCION_STREAMING,5656.58,5631.43,2025-12-05 15:43:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 15:43:08,15,MEDIUM
949,1042,PY,803.17,ES,BR,APP,CRIPTO_EXCHANGE,16979.43,16176.26,2025-12-05 22:13:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 22:13:08,22,LOW
328,1042,PY,2632.55,AR,NG,SUCURSAL,TRANSFERENCIA_P2P,16397.31,13764.760000000002,2025-12-06 07:39:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 07:39:08,7,LOW
42,1042,PY,13.37,AR,MX,WEB,SUSCRIPCION_STREAMING,13747.7,13734.33,2025-12-07 08:39:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 08:39:08,8,LOW
46,1042,PY,72.26,RU,NG,SUCURSAL,SUPERMERCADO,3751.65,3679.39,2025-12-07 15:06:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 15:06:08,15,MEDIUM
1345,1042,PY,3838.63,NG,PY,CAJERO,CRIPTO_EXCHANGE,2487.11,0.0,2025-12-07 17:01:08,True,País de alto riesgo; Vaciado de cuenta; ,45,2025-12-07 17:01:08,17,MEDIUM
517,1042,PY,4324.92,BR,BR,APP,LUJOS,7875.45,3550.53,2025-12-07 18:04:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 18:04:08,18,LOW
882,1042,PY,4.83,NG,NG,WEB,SUSCRIPCION_STREAMING,6654.56,6649.7300000000005,2025-12-07 20:51:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 20:51:08,20,MEDIUM
1110,1042,PY,1351.2,US,US,WEB,RESTAURANTE,9473.63,8122.429999999999,2025-12-08 08:35:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 08:35:08,8,LOW
986,1042,PY,1118.75,ES,DE,WEB,ELECTRONICA,14566.07,13447.32,2025-12-08 16:49:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 16:49:08,16,LOW
204,1042,PY,129.04,NG,ES,WEB,SUPERMERCADO,4447.26,4318.22,2025-12-08 22:44:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 22:44:08,22,MEDIUM
955,1042,PY,29.29,BR,AR,SUCURSAL,RESTAURANTE,18649.7,18620.41,2025-12-09 00:48:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 00:48:08,0,LOW
20,1042,PY,127.85,US,US,CAJERO,RESTAURANTE,473.29,345.44000000000005,2025-12-09 00:49:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 00:49:08,0,LOW
1387,1042,PY,1511.41,MX,NG,SUCURSAL,TRANSFERENCIA_P2P,19488.29,17976.88,2025-12-09 07:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 07:38:08,7,LOW
205,1042,PY,456.63,NG,NG,SUCURSAL,CRIPTO_EXCHANGE,13594.25,13137.62,2025-12-09 18:18:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 18:18:08,18,MEDIUM
512,1042,PY,1879.34,AR,ES,WEB,TRANSFERENCIA_P2P,7633.01,5753.67,2025-12-09 18:27:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 18:27:08,18,LOW
810,1042,PY,4465.01,PY,MX,CAJERO,ELECTRONICA,3172.05,0.0,2025-12-09 21:28:08,True,Vaciado de cuenta; ,20,2025-12-09 21:28:08,21,LOW
1424,1042,PY,115.04,AR,NG,APP,RESTAURANTE,4483.93,4368.89,2025-12-10 02:28:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 02:28:08,2,LOW
1500,1042,PY,618.33,NG,ES,APP,ELECTRONICA,16616.05,15997.72,2025-12-10 08:01:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 08:01:08,8,MEDIUM
1174,1042,PY,893.04,MX,US,POS,TRANSFERENCIA_P2P,2259.97,1366.9299999999998,2025-12-10 12:13:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 12:13:08,12,LOW
416,1042,PY,104.35,DE,DE,WEB,SUPERMERCADO,7883.4,7779.049999999999,2025-12-10 18:12:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 18:12:08,18,LOW
297,1042,PY,614.94,ES,AR,APP,CRIPTO_EXCHANGE,13202.01,12587.07,2025-12-10 23:35:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 23:35:08,23,LOW
43,1042,PY,793.89,US,MX,POS,ELECTRONICA,2487.07,1693.1800000000003,2025-12-11 01:27:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-11 01:27:08,1,LOW
595,1042,PY,899.93,AR,DE,SUCURSAL,LUJOS,12028.61,11128.68,2025-12-11 06:23:08,True,IP y tarjeta en países distintos; ,20,2025-12-11 06:23:08,6,LOW
744,1042,PY,313.73,AR,AR,POS,TRANSFERENCIA_P2P,17738.36,17424.63,2025-12-11 07:57:08,True,IP y tarjeta en países distintos; ,20,2025-12-11 07:57:08,7,LOW
264,1043,AR,680.61,US,NG,POS,ELECTRONICA,14014.25,13333.64,2025-12-04 11:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 11:37:08,11,LOW
1173,1043,AR,7251.37,NG,CN,POS,LUJOS,11306.67,4055.3,2025-12-04 20:56:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 20:56:08,20,MEDIUM
1029,1043,AR,12.48,CN,RU,CAJERO,SUSCRIPCION_STREAMING,15425.85,15413.37,2025-12-05 00:23:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 00:23:08,0,MEDIUM
519,1043,AR,1507.93,BR,RU,POS,LUJOS,2971.37,1463.4399999999998,2025-12-05 12:14:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 12:14:08,12,LOW
964,1043,AR,227.42,MX,ES,POS,RESTAURANTE,11150.53,10923.11,2025-12-05 13:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 13:02:08,13,LOW
840,1043,AR,27.16,BR,CN,APP,SUSCRIPCION_STREAMING,11671.4,11644.24,2025-12-05 14:20:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 14:20:08,14,LOW
1267,1043,AR,2140.42,RU,CN,CAJERO,TRANSFERENCIA_P2P,18477.02,16336.6,2025-12-06 10:44:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 10:44:08,10,MEDIUM
1314,1043,AR,1659.88,MX,MX,CAJERO,CRIPTO_EXCHANGE,3572.85,1912.97,2025-12-06 13:32:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 13:32:08,13,LOW
1458,1043,AR,1343.76,DE,DE,APP,ELECTRONICA,2500.43,1156.6699999999998,2025-12-06 13:52:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 13:52:08,13,LOW
1463,1043,AR,225.66,CN,BR,POS,CASINO_ONLINE,16076.57,15850.91,2025-12-06 15:28:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 15:28:08,15,MEDIUM
1485,1043,AR,4258.06,PY,CN,CAJERO,TRANSFERENCIA_P2P,11651.28,7393.22,2025-12-06 19:32:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 19:32:08,19,LOW
1188,1043,AR,1093.21,NG,DE,WEB,ELECTRONICA,5950.82,4857.61,2025-12-07 00:17:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-07 00:17:08,0,MEDIUM
641,1043,AR,2.96,MX,NG,APP,SUSCRIPCION_STREAMING,6137.9,6134.94,2025-12-07 13:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 13:02:08,13,LOW
228,1043,AR,136.39,MX,US,WEB,SUPERMERCADO,11225.41,11089.02,2025-12-07 14:39:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 14:39:08,14,LOW
1370,1043,AR,577.61,PY,BR,CAJERO,ELECTRONICA,5922.12,5344.51,2025-12-07 15:54:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 15:54:08,15,LOW
238,1043,AR,112.59,NG,ES,APP,RESTAURANTE,12918.63,12806.04,2025-12-07 17:47:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 17:47:08,17,MEDIUM
686,1043,AR,1362.99,US,MX,WEB,CRIPTO_EXCHANGE,13951.16,12588.17,2025-12-07 20:26:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 20:26:08,20,LOW
347,1043,AR,69.15,MX,RU,POS,SUPERMERCADO,786.62,717.47,2025-12-08 03:27:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 03:27:08,3,LOW
1076,1043,AR,23.55,DE,ES,CAJERO,RESTAURANTE,18176.66,18153.11,2025-12-08 14:28:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 14:28:08,14,LOW
340,1043,AR,24.67,NG,CN,SUCURSAL,SUPERMERCADO,11683.54,11658.87,2025-12-08 16:42:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 16:42:08,16,MEDIUM
1116,1043,AR,151.12,CN,RU,CAJERO,ELECTRONICA,1434.74,1283.62,2025-12-08 20:45:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 20:45:08,20,MEDIUM
411,1043,AR,13392.91,US,PY,POS,LUJOS,11964.64,0.0,2025-12-08 20:57:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-08 20:57:08,20,HIGH
156,1043,AR,8537.41,AR,DE,WEB,LUJOS,9789.17,1251.7600000000002,2025-12-10 04:52:08,True,Monto extremadamente alto; Actividad nocturna inusual; ,55,2025-12-10 04:52:08,4,MEDIUM
850,1043,AR,4822.7,RU,US,CAJERO,CRIPTO_EXCHANGE,11058.06,6235.36,2025-12-10 05:45:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-10 05:45:08,5,MEDIUM
1307,1043,AR,8.97,US,BR,APP,SUSCRIPCION_STREAMING,7607.63,7598.66,2025-12-10 10:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 10:38:08,10,LOW
135,1044,PY,1114.16,BR,MX,APP,TRANSFERENCIA_P2P,11335.68,10221.52,2025-12-04 10:58:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 10:58:08,10,LOW
1331,1044,PY,480.07,ES,NG,CAJERO,ELECTRONICA,1467.49,987.42,2025-12-04 17:42:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 17:42:08,17,LOW
336,1044,PY,4981.47,DE,MX,CAJERO,CRIPTO_EXCHANGE,17028.91,12047.44,2025-12-04 18:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 18:02:08,18,LOW
923,1044,PY,1188.48,US,ES,POS,ELECTRONICA,2303.15,1114.67,2025-12-05 06:57:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 06:57:08,6,LOW
849,1044,PY,403.46,CN,NG,CAJERO,ELECTRONICA,6126.95,5723.49,2025-12-05 09:14:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 09:14:08,9,MEDIUM
1484,1044,PY,5796.76,CN,CN,SUCURSAL,LUJOS,13502.71,7705.949999999999,2025-12-05 19:25:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 19:25:08,19,MEDIUM
1470,1044,PY,4994.58,PY,ES,SUCURSAL,CRIPTO_EXCHANGE,15676.47,10681.89,2025-12-06 03:00:08,True,Actividad nocturna inusual; ,15,2025-12-06 03:00:08,3,LOW
999,1044,PY,8166.05,NG,PY,CAJERO,LUJOS,9931.16,1765.1099999999997,2025-12-06 13:16:08,True,Monto extremadamente alto; País de alto riesgo; ,65,2025-12-06 13:16:08,13,MEDIUM
1210,1044,PY,738.59,US,CN,WEB,LUJOS,10923.11,10184.52,2025-12-07 08:46:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 08:46:08,8,LOW
671,1044,PY,2402.73,US,RU,SUCURSAL,TRANSFERENCIA_P2P,13985.11,11582.38,2025-12-07 09:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 09:37:08,9,LOW
226,1044,PY,14.22,ES,AR,CAJERO,SUSCRIPCION_STREAMING,6447.63,6433.41,2025-12-07 18:01:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 18:01:08,18,LOW
121,1044,PY,130.23,AR,RU,SUCURSAL,SUPERMERCADO,19857.13,19726.9,2025-12-08 06:28:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 06:28:08,6,LOW
484,1044,PY,69.25,MX,BR,POS,RESTAURANTE,17710.84,17641.59,2025-12-08 07:05:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 07:05:08,7,LOW
1388,1044,PY,1571.77,CN,CN,APP,TRANSFERENCIA_P2P,15352.63,13780.86,2025-12-08 09:09:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 09:09:08,9,MEDIUM
151,1044,PY,6561.3,BR,NG,SUCURSAL,LUJOS,2805.93,0.0,2025-12-08 14:20:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-08 14:20:08,14,MEDIUM
622,1044,PY,778.06,AR,NG,POS,LUJOS,18162.17,17384.109999999997,2025-12-08 17:45:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 17:45:08,17,LOW
489,1044,PY,503.07,MX,AR,POS,SUPERMERCADO,16410.53,15907.46,2025-12-08 19:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 19:03:08,19,LOW
1378,1044,PY,392.72,ES,BR,CAJERO,ELECTRONICA,15134.88,14742.16,2025-12-08 20:39:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 20:39:08,20,LOW
387,1044,PY,90.21,DE,MX,APP,RESTAURANTE,11638.37,11548.160000000002,2025-12-08 21:47:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 21:47:08,21,LOW
781,1044,PY,4451.88,PY,AR,POS,LUJOS,13789.99,9338.11,2025-12-09 00:08:08,True,Actividad nocturna inusual; ,15,2025-12-09 00:08:08,0,LOW
377,1044,PY,183.41,AR,MX,CAJERO,SUPERMERCADO,7119.69,6936.28,2025-12-09 18:23:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 18:23:08,18,LOW
1358,1044,PY,11114.87,PY,ES,POS,LUJOS,3389.31,0.0,2025-12-10 02:38:08,True,Monto extremadamente alto; Actividad nocturna inusual; Vaciado de cuenta; ,75,2025-12-10 02:38:08,2,HIGH
1160,1044,PY,93.88,BR,ES,POS,RESTAURANTE,4542.77,4448.89,2025-12-10 15:26:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 15:26:08,15,LOW
1122,1044,PY,719.94,MX,BR,WEB,ELECTRONICA,2894.63,2174.69,2025-12-10 20:30:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 20:30:08,20,LOW
155,1044,PY,3817.22,NG,MX,SUCURSAL,LUJOS,5786.66,1969.44,2025-12-11 00:56:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-11 00:56:08,0,MEDIUM
467,1044,PY,127.41,NG,US,SUCURSAL,CASINO_ONLINE,12478.4,12350.99,2025-12-11 04:10:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-11 04:10:08,4,MEDIUM
213,1044,PY,827.7,BR,BR,POS,ELECTRONICA,8195.12,7367.420000000001,2025-12-11 05:46:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-11 05:46:08,5,LOW
409,1045,PY,2785.4,ES,US,POS,TRANSFERENCIA_P2P,4132.12,1346.7199999999998,2025-12-04 12:15:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 12:15:08,12,LOW
109,1045,PY,17.15,BR,MX,SUCURSAL,SUSCRIPCION_STREAMING,13614.92,13597.77,2025-12-05 01:24:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 01:24:08,1,LOW
658,1045,PY,4809.48,NG,US,APP,LUJOS,11726.87,6917.390000000001,2025-12-05 04:37:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-05 04:37:08,4,MEDIUM
1053,1045,PY,64.39,US,US,CAJERO,SUPERMERCADO,15460.11,15395.72,2025-12-05 09:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 09:03:08,9,LOW
323,1045,PY,9.27,MX,DE,SUCURSAL,SUSCRIPCION_STREAMING,7838.34,7829.07,2025-12-05 23:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 23:03:08,23,LOW
373,1045,PY,9666.32,RU,RU,CAJERO,LUJOS,5772.68,0.0,2025-12-06 00:47:08,True,Monto extremadamente alto; País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,100,2025-12-06 00:47:08,0,HIGH
381,1045,PY,750.79,MX,RU,APP,ELECTRONICA,15493.85,14743.06,2025-12-06 07:25:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 07:25:08,7,LOW
865,1045,PY,23.69,AR,ES,WEB,RESTAURANTE,8077.97,8054.280000000001,2025-12-06 08:13:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 08:13:08,8,LOW
841,1045,PY,398.06,CN,ES,APP,ELECTRONICA,7365.77,6967.71,2025-12-06 22:51:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 22:51:08,22,MEDIUM
315,1045,PY,46.19,MX,US,WEB,SUPERMERCADO,4246.76,4200.570000000001,2025-12-06 23:56:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 23:56:08,23,LOW
713,1045,PY,86.96,ES,AR,APP,SUPERMERCADO,8800.92,8713.960000000001,2025-12-07 07:24:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 07:24:08,7,LOW
765,1045,PY,1327.74,NG,BR,CAJERO,LUJOS,10765.51,9437.77,2025-12-07 07:48:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 07:48:08,7,MEDIUM
